business_acctnum,dba_name,ownership_type,address,city,state,zip,naics,activity_desc,industry_group,definition,full_address,matched_address,geocode_score,longitude,latitude
2025021956,LEMAR JEWELRY INC,SCORP,861 06TH AVE 511 ,SAN DIEGO,CA,92101-6315,42194,JEWELRY/WATCH/PRECIOUS STONE & METAL WHSLE,Wholesale Trade,Core,"861 06TH AVE 511 , SAN DIEGO, CA 92101-6315","15066 Via Hondonada, Apartment D, San Diego, California, 92129",97.88,-117.090018241243,32.988812356716
2008016698,LENKA ART,SOLE,15066 VIA HONDONADO D ,SAN DIEGO,CA,92129-1452,323119,OTHER COMMERCIAL PRINTING,Manufacturing,Core,"15066 VIA HONDONADO D , SAN DIEGO, CA 92129-1452","3120 Natchez Ave, San Diego, California, 92117",100.0,-117.195132168566,32.798042168281
2023004100,LENNOX INDUSTRIES INC,CORP,9177 AERO DR A ,SAN DIEGO,CA,92123-2400,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"9177 AERO DR A , SAN DIEGO, CA 92123-2400","468 Cerro St, Encinitas, California, 92024",100.0,-117.253358400079,33.036811199522
2015040409,LENUS HANDCRAFTED,CORP,468 CERRO ST ,ENCINITAS,CA,92024-4702,33999,ALL OTHER MISC MFG,Manufacturing,Core,"468 CERRO ST , ENCINITAS, CA 92024-4702","9177 Aero Dr, San Diego, California, 92123",100.0,-117.130198151399,32.809858221007
1997001999,LEO DEE WHOLESALE AUTO,SOLE,3120 NATCHEZ AVE ,SAN DIEGO,CA,92117,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"3120 NATCHEZ AVE , SAN DIEGO, CA 92117","92101-6315, San Diego, California",86.5,-117.159229040686,32.714230009687
2018000191,LEO'S DRESSERS FOR LESS,H-W,4509 DELTA ST ,SAN DIEGO,CA,92113-4121,42121,FURNITURE WHSLE,Wholesale Trade,Core,"4509 DELTA ST , SAN DIEGO, CA 92113-4121","4509 Delta St, San Diego, California, 92113",100.0,-117.097874850546,32.688903586328
2002002565,LEON DELIVERY,SOLE,6761 VIGO DR ,LA MESA,CA,91941-5829,49221,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"6761 VIGO DR , LA MESA, CA 91941-5829","6761 Vigo Dr, La Mesa, California, 91942",99.51,-117.050448701275,32.755950429829
1995008923,LEON OFFICE PRODUCTS INC,CORP,9163 SIEMPRE VIVA RD H ,SAN DIEGO,CA,92154-7656,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"9163 SIEMPRE VIVA RD H , SAN DIEGO, CA 92154-7656","9163 Siempre Viva Rd, Suite H, San Diego, California, 92154",100.0,-116.947306951949,32.553001042713
2015044071,LEON PALLETS,SOLE,1666 SUNSET AVE ,SAN DIEGO,CA,92154-4160,32199,ALL OTHER WOOD PRODUCT MFG,Manufacturing,Core,"1666 SUNSET AVE , SAN DIEGO, CA 92154-4160","3277 Berger Ave, San Diego, California, 92123",99.41,-117.152122527897,32.803727026472
2025018890,LEONARDO D LUNA HUERTA ,SOLE,3277 BERGER AVE 57 ,SAN DIEGO,CA,92123-1937,48411,"GENERAL FREIGHT TRUCKING, LOCAL",Transportation and Warehousing,Core,"3277 BERGER AVE 57 , SAN DIEGO, CA 92123-1937","1666 Sunset Ave, San Diego, California, 92154",100.0,-117.097618615766,32.558259848765
2011019306,LEONARDO DRS / DRS DAYLIGHT SOLUTIONS INC,CORP,16465 VIA ESPRILLO 100 ,SAN DIEGO,CA,92127-1701,339,MISCELLANEOUS MFG,Manufacturing,Core,"16465 VIA ESPRILLO 100 , SAN DIEGO, CA 92127-1701","16465 Via Esprillo, San Diego, California, 92127",99.21,-117.092423428359,33.0138059347
2024009208,LEOS,LLC,3674 LOGAN AVE G ,SAN DIEGO,CA,92113-2771,323,PRINTING & RELATED SUPPORT ACTIVITIES,Manufacturing,Core,"3674 LOGAN AVE G , SAN DIEGO, CA 92113-2771","3674 Logan Ave, Apartment G, San Diego, California, 92113",100.0,-117.11505213618,32.697101758186
2023002019,LEVEL 2 TRANSPORTATION LLC,LLC,1006 E 06TH ST ,NATIONAL CITY,CA,91950-2518,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1006 E 06TH ST , NATIONAL CITY, CA 91950-2518","6020 Progressive Ave, Suite 500, San Diego, California, 92154",100.0,-117.005016187674,32.571070456212
1999002007,LEVEL ONE ART INSTALLATION,SCORP,5173 WARING RD 153 ,SAN DIEGO,CA,92120-2705,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"5173 WARING RD 153 , SAN DIEGO, CA 92120-2705","5173 Waring Rd, San Diego, California, 92120",99.12,-117.081300726664,32.79196172617
2018026323,LEVITON MANUFACTURING CO INC,CORP,6020 PROGRESSIVE AVE 500 ,SAN DIEGO,CA,92154-6638,4931,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"6020 PROGRESSIVE AVE 500 , SAN DIEGO, CA 92154-6638","3920 T St, San Diego, California, 92113",100.0,-117.109866085048,32.698895234009
2025011408,LEX VIDAL SHOP,SOLE,3920 T ST ,SAN DIEGO,CA,92113-2852,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"3920 T ST , SAN DIEGO, CA 92113-2852","8735 Dead Stick Rd, San Diego, California, 92154",100.0,-116.955086531562,32.573151305585
2025014097,LEXMARK INTERNATIONAL INC,CORP,740 NEW CIRCLE RD ,LEXINGTON,KY,40550-0001,33411,COMPUTER & PERIPHERAL EQUIPMENT MFG,Manufacturing,Core,"740 NEW CIRCLE RD , LEXINGTON, KY 40550-0001","1006 E Ave, National City, California, 91950",91.85,-117.101088260908,32.675274332236
2011024343,LGB INC,CORP,8735 DEAD STICK RD ,SAN DIEGO,CA,92154-7710,4223,"APPAREL, PIECE GOODS & NOTIONS WHSLE",Wholesale Trade,Core,"8735 DEAD STICK RD , SAN DIEGO, CA 92154-7710","3592 Main St, San Diego, California, 92113",100.0,-117.117115257828,32.686725003965
2018027842,LIBERTY CALL US INC,SCORP,3592 MAIN ST ,SAN DIEGO,CA,92113-3804,49311,GENERAL WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"3592 MAIN ST , SAN DIEGO, CA 92113-3804","715 Paseo Roble, Vista, California, 92084",99.06,-117.2342527738,33.206929258633
1990012641,LIBERTY LEISURE ASSOCIATES/MORNING STAR WEST LLC,LLC,12463 RANCHO BERNARDO RD 557 ,SAN DIEGO,CA,92128-2143,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"12463 RANCHO BERNARDO RD 557 , SAN DIEGO, CA 92128-2143","740 W New Circle Rd, Lexington, Kentucky, 40511",97.08,-84.491031227862,38.073858454858
2026000360,LIBERTY LOGISTICS LLC,LLC,715 PASEO ROBLE 305 ,VISTA,CA,92084-5264,492,COURIERS & MESSENGERS,Transportation and Warehousing,Core,"715 PASEO ROBLE 305 , VISTA, CA 92084-5264","12463 Rancho Bernardo Rd, San Diego, California, 92128",99.3,-117.062071970227,33.018563922038
2020003493,LIFE TECHNOLOGIES CORP,CORP,5781 VAN ALLEN WAY ,CARLSBAD,CA,92008-7321,334,COMPUTER & ELECTRONIC PRODUCT MFG,Manufacturing,Core,"5781 VAN ALLEN WAY , CARLSBAD, CA 92008-7321","5781 Van Allen Way, Carlsbad, California, 92008",100.0,-117.285936846065,33.137343452842
1995004333,LIGA'S COMPUTER TECHNOLOGY INC,CORP,6046 CORNERSTONE CT 119 ,SAN DIEGO,CA,92121-4733,4216,ELECTRICAL GOODS WHSLE,Wholesale Trade,Core,"6046 CORNERSTONE CT 119 , SAN DIEGO, CA 92121-4733","18861 Caminito Cantilena, Unit 22, San Diego, California, 92128",100.0,-117.069778292007,33.053238053365
2016004104,LIGHTNING INDUSTRIAL INC,SCORP,7875 HILLANDALE DR ,SAN DIEGO,CA,92120-1508,42184,INDUSTRIAL SUPPLIES WHSLE,Wholesale Trade,Core,"7875 HILLANDALE DR , SAN DIEGO, CA 92120-1508","7875 Hillandale Dr, San Diego, California, 92120",100.0,-117.064934306343,32.812077246053
2012012480,LILLY BIOTECHNOLOGY CENTER,CORP,10290 CAMPUS POINT DR ,SAN DIEGO,CA,92121-1522,325412,PHARMACEUTICAL PREPARATION MFG,Manufacturing,Core,"10290 CAMPUS POINT DR , SAN DIEGO, CA 92121-1522","10290 Campus Point Dr, San Diego, California, 92121",100.0,-117.222174618962,32.890241301102
2026003989,LILY POD,LLC,18861 CAMINITO CANTILENA 22 ,SAN DIEGO,CA,92128-6167,3119,OTHER FOOD MFG,Manufacturing,Core,"18861 CAMINITO CANTILENA 22 , SAN DIEGO, CA 92128-6167","4883 Ronson Ct, San Diego, California, 92111",100.0,-117.145683801335,32.831261536494
2023013630,LIMBER PROSTHETICS & ORTHOTICS INC,CORP,4883 RONSON CT ,SAN DIEGO,CA,92111-1812,3391,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"4883 RONSON CT , SAN DIEGO, CA 92111-1812","6046 Cornerstone Ct W, San Diego, California, 92121",96.48,-117.190214170697,32.896954325446
2025022826,LINDER HEALTH LLC,LLC,5276 EASTGATE MALL ,SAN DIEGO,CA,92121-2814,42269,OTHER CHEMICAL & ALLIED PRODUCTS WHSLE,Wholesale Trade,Core,"5276 EASTGATE MALL , SAN DIEGO, CA 92121-2814","5276 Eastgate Mall, San Diego, California, 92121",100.0,-117.194570664873,32.882220574134
1980061769,LINGLE BROS COFFEE INC,CORP,6500 GARFIELD AVE ,BELL GARDENS,CA,90201-1806,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"6500 GARFIELD AVE , BELL GARDENS, CA 90201-1806","11225 Affinity Ct, Unit 52, San Diego, California, 92131",100.0,-117.11152016982,32.922225218696
2007015522,LINKQUEST INC,CORP,6749 TOP GUN ST 104 ,SAN DIEGO,CA,92121-4151,339992,MUSICAL INSTRUMENT MFG,Manufacturing,Core,"6749 TOP GUN ST 104 , SAN DIEGO, CA 92121-4151","6749 Top Gun St, Suite 104, San Diego, California, 92121",100.0,-117.17416249084,32.909134404226
2014003320,LINTON FAMILY ARTS,SOLE,11225 AFFINITY CT 52 ,SAN DIEGO,CA,92131-2744,33999,ALL OTHER MISC MFG,Manufacturing,Core,"11225 AFFINITY CT 52 , SAN DIEGO, CA 92131-2744","6500 Garfield Ave, Bell Gardens, California, 90201",100.0,-118.147454419242,33.972689958277
2024001607,LIONEL'S LUNCHBOX,PARTNR,7160 SHORELINE DR 4112 ,SAN DIEGO,CA,92122-4916,31111,ANIMAL FOOD MFG,Manufacturing,Core,"7160 SHORELINE DR 4112 , SAN DIEGO, CA 92122-4916","7160 Shoreline Dr, Unit 4112, San Diego, California, 92122",100.0,-117.198191227949,32.863618029684
2021013497,LIPIDIO PHARMACEUTICALS INC,CORP,3570 CARMEL MOUNTAIN RD 200 ,SAN DIEGO,CA,92130-6767,32541,PHARMACEUTICAL & MEDICINE MFG,Manufacturing,Core,"3570 CARMEL MOUNTAIN RD 200 , SAN DIEGO, CA 92130-6767","6575 Jackson Dr, San Diego, California, 92119",100.0,-117.023530051589,32.794082263854
2026000170,LIPPERT INTERNATIONAL INC,SCORP,1401 AIR WING RD ,SAN DIEGO,CA,92154-7705,4931,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"1401 AIR WING RD , SAN DIEGO, CA 92154-7705","1401 Air Wing Rd, San Diego, California, 92154",100.0,-116.955813494025,32.571237381814
2002003261,LIQUID TECH,SOLE,6575 JACKSON DR ,SAN DIEGO,CA,92119-3308,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"6575 JACKSON DR , SAN DIEGO, CA 92119-3308","8645 Avenida Costa Norte, San Diego, California, 92154",100.0,-116.957478139996,32.558979728519
2017002583,LIQUIDATION PROZ,SCORP,8645 AVENIDA COSTA NORTE ,SAN DIEGO,CA,92154-6235,4223,"APPAREL, PIECE GOODS & NOTIONS WHSLE",Wholesale Trade,Core,"8645 AVENIDA COSTA NORTE , SAN DIEGO, CA 92154-6235","3570 Carmel Mountain Rd, Suite 200, San Diego, California, 92130",100.0,-117.233109733664,32.918943116869
1999000643,LIVA DISTRIBUTORS INC,CORP,3171 IRIS AVE ,SAN YSIDRO,CA,92173-1234,4229,MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"3171 IRIS AVE , SAN YSIDRO, CA 92173-1234","3171 Iris Ave, San Ysidro, California, 92173",100.0,-117.064631300543,32.569088722844
1997001546,LIVING EARTH ENTERPRISES,SOLE,2560 01ST AVE 102 ,SAN DIEGO,CA,92103-6530,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"2560 01ST AVE 102 , SAN DIEGO, CA 92103-6530","4008 Rochester Rd, San Diego, California, 92116",100.0,-117.108798146764,32.769295509332
2001003226,LIZ JARDINE ART STUDIO INC,SOLE,4008 ROCHESTER RD ,SAN DIEGO,CA,92116-2120,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"4008 ROCHESTER RD , SAN DIEGO, CA 92116-2120","507 Figueroa St, Wilmington, California, 90744",97.22,-118.279040073175,33.775153562322
1998009090,LLEWELLYN SUPPLY COMPANY,CORP,507 N FIGUEROA ST ,WIMLINGTON,CA,90744-4807,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"507 N FIGUEROA ST , WIMLINGTON, CA 90744-4807","524 W Calle Primera, Suite 1005, San Ysidro, California, 92173",98.95,-117.054665552943,32.554807426666
2017011637,LM TROPICAL LLC,LLC,524 W CALLE PRIMERA 1005X ,SAN YSIDRO,CA,92173-2836,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"524 W CALLE PRIMERA 1005X , SAN YSIDRO, CA 92173-2836","5362 Prosperity Ln, San Diego, California, 92115",100.0,-117.081391586494,32.769872854822
2019010621,LO NUESTRO IMPORTS,LLC,5362 PROSPERITY LN ,SAN DIEGO,CA,92115-2145,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"5362 PROSPERITY LN , SAN DIEGO, CA 92115-2145","92103-6530, San Diego, California",86.5,-117.163948974183,32.732065987183
2006015213,LOAFTECHLABS INC,CORP,2229 BACON ST B ,SAN DIEGO,CA,92107-1304,315,APPAREL MANUFACTURING,Manufacturing,Core,"2229 BACON ST B , SAN DIEGO, CA 92107-1304","6852 Calle de Linea, San Diego, California, 92154",100.0,-116.991724752352,32.548121517779
2024002181,LOGIAIDE FORWARDING INC,CORP,6852 CALLE DE LINEA ,SAN DIEGO,CA,92154-8000,48851,FREIGHT TRANSPORTATION ARRANGEMENT,Transportation and Warehousing,Core,"6852 CALLE DE LINEA , SAN DIEGO, CA 92154-8000","2229 Bacon St, San Diego, California, 92107",99.68,-117.24608659616,32.75259150786
2014001306,LOGISTIC INTERNATIONAL MT INC,CORP,2365 MICHAEL FARADAY DR 2 ,SAN DIEGO,CA,92154-7257,49311,GENERAL WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2365 MICHAEL FARADAY DR 2 , SAN DIEGO, CA 92154-7257","2365 Michael Faraday Dr, Suite 2, San Diego, California, 92154",100.0,-116.931985000582,32.55511357568
2005001984,LOGISTICA ADUANAL DEL PACIFICO,SOLE,2345 MARCONI CT B ,SAN DIEGO,CA,92154-7262,48851,FREIGHT TRANSPORTATION ARRANGEMENT,Transportation and Warehousing,Core,"2345 MARCONI CT B , SAN DIEGO, CA 92154-7262","2345 Marconi Ct, Suite B, San Diego, California, 92154",100.0,-116.933994561869,32.555563264785
2008038495,LOGISTICS WAREHOUSE INC,SCORP,6825 GATEWAY PARK DR 2 ,SAN DIEGO,CA,92154-7531,49319,OTHER WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"6825 GATEWAY PARK DR 2 , SAN DIEGO, CA 92154-7531","6901 Alvarado Rd, Unit 6, San Diego, California, 92120",100.0,-117.050052069617,32.775607208151
2016018123,LOGSTRAT  INC,SCORP,9605 AIRWAY RD A ,SAN DIEGO,CA,92154-7922,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"9605 AIRWAY RD A , SAN DIEGO, CA 92154-7922","2155 Paseo de las Americas, Suite 35, San Diego, California, 92154",100.0,-116.935844615537,32.559561348781
2026005571,LOKEL KRAFTS,SOLE,6901 ALVARADO RD 6 ,SAN DIEGO,CA,92120-5311,33999,ALL OTHER MISC MFG,Manufacturing,Core,"6901 ALVARADO RD 6 , SAN DIEGO, CA 92120-5311","6151 Progressive Ave, Suite 100, San Diego, California, 92154",100.0,-117.0024878704,32.571016225298
2016013830,LOMA IMPORTS INC,CORP,2155 PASEO DE LAS AMERICAS 35 ,SAN DIEGO,CA,92154-7907,4931,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"2155 PASEO DE LAS AMERICAS 35 , SAN DIEGO, CA 92154-7907","6825 Gateway Park Dr, Suite 2, San Diego, California, 92154",100.0,-116.993430553467,32.562788339594
2007029903,LOMAR EQUIPMENT SALES INC,CORP,6151 PROGRESSIVE AVE 100 ,SAN DIEGO,CA,92154-6645,42144,OTHER COMMERCIAL EQUIPMENT WHSLE,Wholesale Trade,Core,"6151 PROGRESSIVE AVE 100 , SAN DIEGO, CA 92154-6645","9605 Airway Rd, Suite A, San Diego, California, 92154",100.0,-116.937744122435,32.560125492774
2019006000,LONGBOARD TRANSPORTATION LLC,LLC,2815 CANON ST ,SAN DIEGO,CA,92106-2707,48851,FREIGHT TRANSPORTATION ARRANGEMENT,Transportation and Warehousing,Core,"2815 CANON ST , SAN DIEGO, CA 92106-2707","2815 Canon St, San Diego, California, 92106",100.0,-117.230245804987,32.720478173681
2021000614,LONGDRAGON,SOLE,12340 BOULDER VIEW DR ,POWAY,CA,92064-5316,339,MISCELLANEOUS MFG,Manufacturing,Core,"12340 BOULDER VIEW DR , POWAY, CA 92064-5316","12340 Boulder View Dr, Poway, California, 92064",100.0,-117.06358230536,32.94664995882
2026002538,LOOF & LATHER,H-W,2883 BUENA VISTA AVE ,LEMON GROVE,CA,91945-2818,325611,SOAP & OTHER DETERGENT MFG,Manufacturing,Core,"2883 BUENA VISTA AVE , LEMON GROVE, CA 91945-2818","2883 Buena Vista Ave, Lemon Grove, California, 91945",100.0,-117.034301970636,32.73691231978
2020011924,LOPEZ ARAMBURO LOGISTICS,H-W,8684 AVENIDA DE LA FUENTE 9 ,SAN DIEGO,CA,92154-6220,4841,GENERAL FREIGHT TRUCKING,Transportation and Warehousing,Core,"8684 AVENIDA DE LA FUENTE 9 , SAN DIEGO, CA 92154-6220","9590 Via Pereza, San Diego, California, 92129",100.0,-117.119237471893,32.963180245349
2023006465,LOPEZ SIGN MANUFACTURING,SOLE,3284 F ST ,SAN DIEGO,CA,92102-3316,33995,SIGN MFG,Manufacturing,Core,"3284 F ST , SAN DIEGO, CA 92102-3316","3284 F St, San Diego, California, 92102",100.0,-117.123535292746,32.713824409393
1990000327,LORENA DESIGNS,SOLE,3033 CONNER WAY ,SAN DIEGO,CA,92117-4306,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"3033 CONNER WAY , SAN DIEGO, CA 92117-4306","3033 Conner Way, San Diego, California, 92117",100.0,-117.218825126634,32.817647020713
1989007975,LORRAINE HENRY ENTERPRISES,SOLE,9590 VIA PEREZA ,SAN DIEGO,CA,92129-2730,315,APPAREL MANUFACTURING,Manufacturing,Core,"9590 VIA PEREZA , SAN DIEGO, CA 92129-2730","8684 Avenida de la Fuente, Suite 9, San Diego, California, 92154",100.0,-116.956794931068,32.556272583341
1997002512,LORY INTERNATIONAL,SOLE,12675 ASHLEY FALLS DR ,SAN DIEGO,CA,92130-2759,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"12675 ASHLEY FALLS DR , SAN DIEGO, CA 92130-2759","9024 Hillery Dr, San Diego, California, 92126",100.0,-117.128531829048,32.912904165179
2024006450,LOS ALAMOS RANCH,SOLE,9024 HILLERY DR ,SAN DIEGO,CA,92126-2836,4931,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"9024 HILLERY DR , SAN DIEGO, CA 92126-2836","12675 Ashley Falls Dr, San Diego, California, 92130",100.0,-117.212361338182,32.947661025891
2018008137,LOS CUATES CANDY INC,CORP,2155 PASEO DE LAS AMERICAS 33 ,SAN DIEGO,CA,92154-7907,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"2155 PASEO DE LAS AMERICAS 33 , SAN DIEGO, CA 92154-7907","9500 Gilman Dr, La Jolla, California, 92093",100.0,-117.239187367838,32.875529678015
2024002647,LOS TRES GARCIA'S CORPORATION,CORP,9500 GILMAN DR ,LA JOLLA,CA,92093-5004,31181,BREAD & BAKERY PRODUCT MFG,Manufacturing,Core,"9500 GILMAN DR , LA JOLLA, CA 92093-5004","3002 Jemez Dr, San Diego, California, 92117",100.0,-117.220077634426,32.832447198607
2017010445,LOST CAUSE MEADERY LLC,LLC,5328 BANKS ST B ,SAN DIEGO,CA,92110-4008,339,MISCELLANEOUS MFG,Manufacturing,Core,"5328 BANKS ST B , SAN DIEGO, CA 92110-4008","2155 Paseo de las Americas, Suite 33, San Diego, California, 92154",100.0,-116.935844615537,32.559561348781
2003004562,LOTUS LOVE BEAUTY BY THE SHANTI PROJECT,LLC,3635 30TH ST ,SAN DIEGO,CA,92104-3508,339999,ALL OTHER MISCELLANEOUS MFG,Manufacturing,Core,"3635 30TH ST , SAN DIEGO, CA 92104-3508","5328 Banks St, San Diego, California, 92110",99.68,-117.199191524274,32.764141225612
1985008991,LOUISE REDING,SOLE,3002 JEMEZ DR ,SAN DIEGO,CA,92117,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"3002 JEMEZ DR , SAN DIEGO, CA 92117","5982 Old Memory Ln, San Diego, California, 92114",100.0,-117.068905987343,32.720322940834
2026003746,LOVELY CREATIONS CO,SCORP,6959 TERRA COTTA RD ,SAN DIEGO,CA,92114-7921,31181,BREAD & BAKERY PRODUCT MFG,Manufacturing,Core,"6959 TERRA COTTA RD , SAN DIEGO, CA 92114-7921","3635 30th St, San Diego, California, 92104",100.0,-117.130066220243,32.744985140276
2025002029,LPJ COURIER SERVICE LLC,LLC,5982 OLD MEMORY LN ,SAN DIEGO,CA,92114-1245,49211,COURIERS,Transportation and Warehousing,Core,"5982 OLD MEMORY LN , SAN DIEGO, CA 92114-1245","6959 Terra Cotta Rd, San Diego, California, 92114",100.0,-117.04497112755,32.700268315477
2023002906,LS IMM USA LLC,LLC,2177 BRITANNIA BLVD ,SAN DIEGO,CA,92154-8307,326,PLASTICS & RUBBER PRODUCTS MFG,Manufacturing,Core,"2177 BRITANNIA BLVD , SAN DIEGO, CA 92154-8307","3005 Menlo Ave, San Diego, California, 92105",100.0,-117.094368868086,32.737023631454
2024010183,LTF TRANSPORT,LLC,3005 MENLO AVE ,SAN DIEGO,CA,92105-4429,4842,SPECIALIZED FREIGHT TRUCKING,Transportation and Warehousing,Core,"3005 MENLO AVE , SAN DIEGO, CA 92105-4429","2177 Britannia Blvd, San Diego, California, 92154",100.0,-116.979729326898,32.559088148437
2021011383,LUCERO GRAHAM BESPOKE FASHION,SOLE,1110 TORREY PINES RD C ,LA JOLLA,CA,92037-4545,315,APPAREL MANUFACTURING,Manufacturing,Core,"1110 TORREY PINES RD C , LA JOLLA, CA 92037-4545","7890 Dunbrook Rd, San Diego, California, 92126",100.0,-117.151264137193,32.89259954956
2026003936,LUCKY AUTO AUCTION,CORP,531 ALTA RD 9 ,SAN DIEGO,CA,92154-5720,42112,MOTOR VEHICLE SUPPLIES & NEW PARTS WHSLE,Wholesale Trade,Core,"531 ALTA RD 9 , SAN DIEGO, CA 92154-5720","9450 Mira Mesa Blvd, Suite C, San Diego, California, 92126",100.0,-117.120561058224,32.918935908433
1974004754,LUCKY LINE PRODUCTS INC,CORP,7890 DUNBROOK RD ,SAN DIEGO,CA,92126-4369,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"7890 DUNBROOK RD , SAN DIEGO, CA 92126-4369","531 Alta Rd, San Diego, California, 92154",99.66,-116.918987133761,32.578427385148
2026003337,LUCKYS MEDICAL COURIER LLC,LLC,9450 MIRA MESA BLVD C ,SAN DIEGO,CA,92126-4850,4921,COURIERS,Transportation and Warehousing,Core,"9450 MIRA MESA BLVD C , SAN DIEGO, CA 92126-4850","888 S Euclid Ave, San Diego, California, 92114",100.0,-117.085202334954,32.697336200018
2024011795,LUCY MILK,SOLE,3115 53RD ST ,SAN DIEGO,CA,92105-3734,42243,DAIRY PRODUCT (EXC DRIED OR CANNED) WHSLE,Wholesale Trade,Core,"3115 53RD ST , SAN DIEGO, CA 92105-3734","2663 Elyssee St, San Diego, California, 92123",100.0,-117.145392446381,32.793782317449
2024009243,LUCYS BAKERY & PIZZA,SOLE,888 S EUCLID AVE ,SAN DIEGO,CA,92114-5207,311811,RETAIL BAKERIES,Manufacturing,Core,"888 S EUCLID AVE , SAN DIEGO, CA 92114-5207","1110 Torrey Pines Rd, Suite C, La Jolla, California, 92037",100.0,-117.271691298704,32.843195606416
2022005699,"LUDINGS PANCIT BIHON, LUMPIA ATBP",SOLE,2663 ELYSSEE ST ,SAN DIEGO,CA,92123-3466,3119,OTHER FOOD MFG,Manufacturing,Core,"2663 ELYSSEE ST , SAN DIEGO, CA 92123-3466","9955 Marconi Dr, San Diego, California, 92154",99.7,-116.931766484367,32.554288209674
2006007706,LUMBER HARDWARE AND EXPORTS INC,CORP,9955 MARCONI DR B ,SAN DIEGO,CA,92154-7271,42171,HARDWARE WHSLE,Wholesale Trade,Core,"9955 MARCONI DR B , SAN DIEGO, CA 92154-7271","4152 Poplar St, San Diego, California, 92105",100.0,-117.105758617216,32.734406382187
2015032159,LUMILY,SOLE,4152 POPLAR ST ,SAN DIEGO,CA,92105-4553,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"4152 POPLAR ST , SAN DIEGO, CA 92105-4553","3115 53rd St, San Diego, California, 92105",100.0,-117.081397286188,32.738034363248
2021012724,LUMIRADX,CORP,6650 NANCY RIDGE DR ,SAN DIEGO,CA,92121-2252,3391,MEDICAL EQUIPMENT & SUPPLIES MFG,Manufacturing,Core,"6650 NANCY RIDGE DR , SAN DIEGO, CA 92121-2252","9685 Via Excelencia, Suite 106, San Diego, California, 92126",100.0,-117.117892344071,32.898244887077
